artist_id,name,followers,popularity,genres,main_genre
4ETSs924pXMzjIeD6E9b4u,Surfaces,991945,62,bedroom soul,R&B
4bPiOPI4V99cepEftvBYak,Banda Los Recoditos,5189616,69,"banda, norteño, corrido, música mexicana","Latin, Traditional Music"
6VxCmtR7S3yz4vnzsJqhSV,Sheppard,348010,59,"australian indie, australian pop, folk-pop","Pop, Rock"
6HCkJzbswOIc7Qc5TJ1n5l,JMSN,338976,65,"alternative r&b, indie soul, neo r&b",R&B
2MRBDr0crHWE5JwPceFncq,Juan Gabriel,10839798,80,"mariachi, ranchera, bolero, música mexicana","Latin, Traditional Music"
3nFB4eMP5gdqee2eQb8nZb,Conjunto Primavera,4055719,76,"norteño, grupera, norteño-sax, banda, ranchera, cumbia norteña",Latin
28NFZuZbEm7yzMpv1q1Rb7,Grupo Mojado,919906,65,"grupera, cumbia, cumbia sonidera, música mexicana","Latin, Traditional Music"
57dN52uHvrHOxijzpIgu3E,Ratatat,608844,65,"brooklyn indie, electronic rock, indietronica",Rock
6sLwRSXSUF5JTUnQaFenyj,Christopher Jackson,87655,69,musicals,Pop
5JqX1glXPg6428ubI1w72i,The Dresden Dolls,360697,60,"boston rock, dark cabaret, piano rock, steampunk",Rock
1qyXgLYCg0osV4glEYuQIv,Danny,221602,57,hindi pop,Pop
2pvyE8W9RWESQxkyAWZqgY,Apache,428047,63,latin hip hop,Latin
0XFgyr4jwM0MGeZZW0VzA5,DVRST,578448,61,"phonk, drift phonk",Hip Hop
0vRvGUQVUjytro0xpb26bs,Arizona Zervas,831728,62,"indie pop rap, pop rap, rhode island rap","Hip Hop, Pop"
4FcZfItjVIsfO9TynErl7X,Jubël,100522,59,swedish pop,Pop
7BRHuqvY17F7LTyYeOuGtD,Vikash Rajana,50,15,haryanvi pop,Pop
76ptJV8617638xrpeoUtzl,The Rasmus,575794,61,finnish rock,Rock
4inUZ3cAdV2SA2JQ6AaL1J,Rahul Muana,7712,58,haryanvi pop,Pop
78slqekUy3ukaQNoEmrBWh,Manjeet Mor,2957,53,haryanvi pop,Pop
5zctI4wO9XSKS8XwcnqEHk,Lil Mosey,6029693,67,melodic rap,Hip Hop
30gojhXynjLSWe1kHNUZ1Q,zandros,82454,59,dark r&b,R&B
3WTrdbZU99dgTtt3ZkyamT,Oxlade,1571649,63,"afrobeats, afrobeat, afropop, afro r&b, alté, afro soul, afroswing, afropiano","R&B, Traditional Music"
2nrSPPSfNesng85eRV4W4m,Los Terricolas,1435289,62,grupera,Latin
4k2dBdaksmNos5PB8ZZ3iW,BJ Lips HDD,10515,54,"scenecore, slowed and reverb, sped up, viral rap, hyperpop, canadian electropop","Electronic, Hip Hop, Pop, Rock"
0id62QV2SZZfvBn9xpmuCl,Aloe Blacc,751091,65,"pop soul, r&b",R&B
5R3NywPPOyhLfdvutgg0me,Los Abuelos De La Nada,916799,62,"argentine rock, latin rock, rock en español",Rock
1PbBg2aYjWLKRk84zJK15x,Echosmith,609282,58,"electropop, indie poptimism, viral pop","Pop, Rock"
71Dhj822M1LGpuryPIV2KO,NEIMY,22843,59,"scandipop, tropical house","Electronic, Pop"
6dlzQ6fiPna40trq1Ek6cb,1da Banton,376152,59,"afrobeats, afrobeat, afropop",Traditional Music
5gZhfbckaWo89OzDSk3gdT,Jaani,1355558,74,"punjabi pop, hindi pop, bollywood, desi",Pop
6oMuImdp5ZcFhWP0ESe6mG,Migos,14769624,76,trap,Hip Hop
7osFcSwjlRPwxZdVALIOuC,Henrik,196226,61,"christian folk, folk pop","Folk, Pop"
5YvrXxWXf9n9enAV8HHZSN,Colmillo Norteño,967016,59,"banda, corrido, norteño","Latin, Traditional Music"
2SPIThivWqjfsjlYPNxYX9,Limi,112631,62,dark r&b,R&B
3ZHU5AKrUmIPnCFfr82QER,1nonly,1162853,68,"aesthetic rap, phonk",Hip Hop
5yPzzu25VzEk8qrGTLIrE1,Young Nudy,1720803,71,"pluggnb, rap, southern hip hop, trap","Hip Hop, R&B"
205nyHBi0lspcUT37YqWom,Claude,144066,54,nederpop,Pop
4OiCK9NnTWhakDIG57uBUA,Inspector,1825533,66,"ska, mexican ska, rock en español, mexican rock","Reggae, Rock"
45MgHpneIbqvEvC6h7f04o,Ruba Khan,5391,61,haryanvi pop,Pop
52RKOMbQxRNez6p1qbglGm,Chahal Saab,976,15,punjabi hip hop,Hip Hop
4qjiRRFcM4WZ0aJ3IHdWPN,Avvy Sra,1024588,67,"punjabi pop, punjabi hip hop, bhangra","Hip Hop, Pop, Traditional Music"
2N2aJ1SXQxMkhHD8C6fhYD,Millonario,2987911,71,"mexican hip hop, latin hip hop","Hip Hop, Latin"
7qYeIN2r4H1kBvr0Gm9Iav,Randy Nota Loca,833178,72,reggaeton,Latin
2gXmjQIxCO8lMnSncluZaU,Cory Asbury,742922,62,"worship, christian, ccm","Christian, Traditional Music"
5YvkJtCfhsoiQ7TjFo1Z3i,Niranjan Iyengar,658,60,"bollywood, desi, hindi pop",Pop
2Lxa3SFNEW0alfRvtdXOul,Ariel Camacho y Los Plebes Del Rancho,4703396,70,"banda, corrido, sierreño, norteño, música mexicana","Latin, Traditional Music"
4yRVdMqPrguKBFwZYpmke0,Andi Rianto,67423,63,indonesian pop,Pop
4cAERazLlAzVGA10ORWaUP,Manoj Muntashir,2980818,77,"bhajan, bollywood, hindi pop, devotional","Pop, Traditional Music"
0mJDQBWytBhOh5JB1DOQ1c,Jasmine Sandlas,4404862,75,"bhangra, punjabi pop, desi, bollywood","Pop, Traditional Music"
0vjeBgTzYTwmYoVySJzXGD,Virlan Garcia,4900670,74,"banda, sierreño, corrido, sad sierreño, norteño, corridos bélicos","Latin, Traditional Music"
56SjZARoEvag3RoKWIb16j,B Praak,13733698,74,"hindi pop, desi pop, bollywood",Pop
3eDT9fwXKuHWFvgZaaYC5v,Sunidhi Chauhan,17773770,78,"bollywood, desi, hindi pop",Pop
2UWTNi6LLK5lXNGzFWzIqT,Aparshakti Khurana,322408,58,bollywood,Pop
6rUez8y21xlLrYKExcXB1X,ISO Supremacy,5045,56,dark r&b,R&B
67PBOFpTBFaNkhz5IouBwi,MC Xangai,271987,67,"phonk, brazilian phonk, funk de bh","Hip Hop, R&B"
1yzgJmZf5CxtFfGfRFm4Si,Gajendra Verma,4118775,70,"hindi pop, bollywood",Pop
70TsVY28EcEUYSGG5Yw7mp,Sam Tinnesz,291903,65,"alt z, bossbeat, rebel blues","Blues, Electronic, Pop"
79sho4jpEGoCCC51KHnNSJ,Naresh Kamath,550845,66,"sufi, bollywood, qawwali, bhajan, hindi pop","Pop, Traditional Music"
0m3D4grap8VFSzbJMqgNVk,Kumaar,1740837,78,"bollywood, hindi pop, desi",Pop
3lcoMONMPxWP4WzYYK403m,DJ DAVY FELIPE,12957,47,"funk de bh, funk mtg",R&B
3p2tOUHPzDOVOW1hzSrgw8,Yacht Money,26098,56,"rebel blues, nightcore, alt z, modern indie pop, modern blues rock, dark r&b, modern alternative pop, modern alternative rock, bossbeat, vapor pop","Blues, Electronic, Pop, R&B, Rock"
4xNgNFUMUuGCoy7IX74Y60,Mohammad Faiz,555876,59,hindi pop,Pop
2o4R2rK7FetH40HTv0SUWl,Monali Thakur,2058397,64,"bollywood, bangla pop, desi, hindi pop",Pop
6USMTwO0MNDnKte5a5h0xx,Y2K,334818,58,"pop rap, viral rap","Hip Hop, Pop"
6gIqKYKRmltKfkTnxhMv8V,Hasan Raheem,939380,64,"indian indie, hindi indie, desi, desi hip hop, desi pop","Hip Hop, Pop, Rock"
3PgeUFj9oHU4K4RGaITz2f,Paresh Kamath,409588,66,"sufi, qawwali, bhajan, hindi pop","Pop, Traditional Music"
5f4QpKfy7ptCHwTqspnSJI,Neha Kakkar,49147218,75,"bollywood, hindi pop, desi, desi pop, gujarati garba","Pop, Traditional Music"
5r2baeTwcCJnuIsDIlxUJo,Rashmi Virag,731606,72,"bollywood, hindi pop",Pop
0ceH34CATvfgphxnLRWFkm,9lokknine,654913,59,"florida drill, florida rap",Hip Hop
2kkQthS9OLpK4UqNWYqoVl,Jeet Gannguli,2401586,72,"bangla pop, hindi pop, bollywood",Pop
3z6Gk257P9jNcZbBXJNX5i,Regina Spektor,1448448,61,anti-folk,Folk
3atMq790wQ7IqjeSO0HFeP,Bayaan,523425,56,"indian indie, hindi indie, desi","Pop, Rock"
2HrvJh5lOdSH1DLlWCAtJI,Rusha & Blizza,44117,52,"indian indie, hindi indie","Pop, Rock"
1bTROl5p3rGTpvKeWnGgrw,Sohail Sen,2430865,67,"bollywood, hindi pop, desi",Pop
7pGyQZx9thVa8GxMBeXscB,K'NAAN,315149,64,reggae fusion,Reggae
6CXEwIaXYfVJ84biCxqc9k,Vishal Dadlani,12169619,76,"bollywood, desi, hindi pop",Pop
7fL1kRUb9Zv1xxgOmsuUPn,Moncho Chavea,277508,58,"flamenco, flamenco urbano, flamenco pop","Pop, Traditional Music"
5YNi3BopLa4XtYRtzML80L,"Sergio Vega ""El Shaka""",2105764,68,"banda, norteño, grupera",Latin
4oVMLzAqW6qhRpZWt8fNw4,Kailash Kher,9703442,72,"sufi, bhajan, bollywood, qawwali, hindi pop","Pop, Traditional Music"
35jsUTwBj5cW9GuNB7Xp61,Hamsika Iyer,32505,63,"bollywood, desi, hindi pop",Pop
5midJ0agDR5PUU5QbBswDt,Gamadinho,250143,62,"pagode, samba",Latin
2Asr5Otk5aKK272pK4ocG2,Jeanette,589774,64,pop romantico,Pop
4U3o74Io4hwQPsm6iIj4fu,DJ TAK VADIÃO,48024,55,"funk de bh, brazilian funk",R&B
6jvvFfe34NYXjWZMz7rExP,Savi Kahlon,395015,60,"hindi pop, punjabi pop, qawwali, desi pop, indian indie, bollywood, bhajan, sufi, ghazal","Pop, Rock, Traditional Music"
1yR65psqiazQpeM79CcGh8,Marília Mendonça,39023905,81,"sertanejo, sertanejo universitário, arrocha, forró",Latin
47SaOSOqcrxSJNZUuqpLuu,Jay Trak,519506,66,"punjabi hip hop, punjabi pop, bhangra, desi","Hip Hop, Pop, Traditional Music"
0gY0jm6QAzJCAslmZC3T35,Joony,80202,57,indie hip hop,Rock
5ugsiK49gIkIVh8U93EO0z,Ami Mishra,1046313,63,"bollywood, hindi pop",Pop
6qhOH2mrlqUDod9sWA5kR2,Leo Dan,4415801,72,"ranchera, bolero, mariachi","Latin, Traditional Music"
01pFDtbY3k5uOmy0Pbg93C,Rovalio,253622,54,"indian indie, hindi indie, desi, desi pop","Pop, Rock"
25Pa1Vz1ZuTHmXPiYeMcgx,Vivek,836667,71,"tamil pop, kollywood, tamil dance",Pop
2NoJ7NuNs9nyj8Thoh1kbu,Hariharan,7494836,77,"bhajan, tamil pop, ghazal, kollywood, devotional, telugu pop","Pop, Traditional Music"
7gZu6kPnY9enEi5FvgTO4F,Felipe e Rodrigo,591899,76,"sertanejo, sertanejo universitário, agronejo","Country, Latin"
5VVN3xZw1i2qihfITZlvCZ,G. V. Prakash,17356865,77,"tamil pop, kollywood, tamil dance, tamil hip hop, tollywood","Hip Hop, Pop"
3prRKGJz16RRMRSIM97nHw,Supernova Ent,291243,78,"brazilian trap, trap, trap funk, brazilian hip hop","Hip Hop, R&B"
5PYToRCsrnvikZg3yl2JMr,Stephanie Beatriz,84907,74,"hollywood, movie tunes","Easy Listening, Pop"
6eXHRfK9Ad3IpMpSAqvcDf,Lefty Sm,3630653,71,"mexican hip hop, latin hip hop","Hip Hop, Latin"
1mV9h1AwhRXSjBFcYpajgY,Mc Lele JP,1379271,82,"brazilian funk, funk consciente, trap funk",R&B
1tqysapcCh1lWEAc9dIFpa,Jubin Nautiyal,21462005,77,"bhajan, hindi pop, bollywood, devotional","Pop, Traditional Music"
1lDx24tVvy8JVKOVjnlJfv,Anthony Daasan,374024,61,"tamil dance, tamil pop, kollywood, kannada pop, tamil hip hop","Hip Hop, Pop"
0U5RYP2HMdGv2GhicLhkOI,Neto Peña,1906828,68,"mexican hip hop, latin hip hop","Hip Hop, Latin"
66RfYVdftqnuHRicyClgL0,Dharius,3391341,67,"mexican hip hop, latin hip hop, electro corridos","Hip Hop, Latin"
0nh5cRtt03SU6LhzhVC5fv,Sublahshini,200780,69,"tamil indie, tamil dance, tamil pop, tollywood, kollywood","Pop, Rock"
1sPg5EHuQXTMElpZ4iUgXe,ANAVITÓRIA,7512454,73,"mpb, new mpb, brazilian pop","Latin, Pop"
3v8isPrc8btWVMF3bnOIcj,Murtuza Khan,29378,66,"sufi, bollywood","Pop, Traditional Music"
5wzk9261aP0OGmpxLAgYfL,POESY,14843,52,musicals,Pop
6uFYqDeLIwfURuF1yxVqJU,Janani K. Jha,162536,55,alt z,Pop
6M0dlWzmJ9Z81JM2WpHbsC,Helena,226160,64,"french pop, variété française, chanson","Pop, Traditional Music"
4yFJeWVY6IZLc5KcYCvtBE,G.A,233359,68,"brazilian trap, trap funk, trap","Hip Hop, R&B"
5XWfOrZhMMjoBTKcAgtFxe,Yusuf Mohammed,6191,57,sufi,Traditional Music
18MFcGBHtyW0mU3ufcm0X1,Diane Guerrero,16938,56,movie tunes,Easy Listening
34dfPo3Zi55yM6oV46q4y7,Mumuzinho,2698254,68,"pagode, samba",Latin
12VOo3IyWtm6kD1Ba1vXjs,Mike Rivera,1686,52,musicals,Pop
29PgYEggDV3cDP9QYTogwv,Carolina Gaitán - La Gaita,70108,55,movie tunes,Easy Listening
36CUTsdtNgCwMq6zKD1l8I,Mauro Castillo,46345,55,"modern salsa, movie tunes, salsa colombiana","Easy Listening, Latin"
5BSt2fFhlHBz8nG6HrmndO,Brandon McInnis,14390,53,musicals,Pop
12j6dJrPXanCBwY599pZxf,Matt Maltese,777442,68,"indie anthem-folk, indie pop, pov: indie",Rock
1QhaqxeqF9sipS2gwbEKpu,C-Kan,3834318,71,"mexican hip hop, latin hip hop, rap","Hip Hop, Latin"
3NR7hAacOhmcztWvD7vJfS,Sickick,1227585,67,bass trap,Hip Hop
6MQ7E3HXWR3Djm3miL79mn,Niink,115843,65,"brazilian trap, trap, trap funk","Hip Hop, R&B"
5wQDQFm7Ku8WWGi5xqJ9lp,Jyotica Tangri,1357776,63,"bollywood, hindi pop",Pop
7eFJ773gGquYX3tKYa6ZUb,DJ JR No Beat,104811,63,"funk consciente, brazilian funk, trap funk",R&B
3cXNzZYIOUpv22w4iJm42t,Vajid Ali,470,57,sufi,Traditional Music
3kEcQwpYE06lQJAAA3fVAA,DJ Kawest,106200,62,"shatta, kompa, zouk","Reggae, Traditional Music"
4YLBdrR3DVSMncm785NH6C,Lenine,970463,65,"mpb, new mpb",Latin
6tB8V9mp5QW1yla5SVorpL,Attachingboy,22278,53,shatta,Reggae
0NWbwDZY1VkRqFafuQm6wk,Mike WiLL Made-It,1679722,66,"atl hip hop, rap, southern hip hop, trap",Hip Hop
3xLU748QxpTmIVaiNXXg0P,Encanto - Cast,80136,59,movie tunes,Easy Listening
3TGeuw7OmACouH5JAKkX7I,MC Davo,3016912,68,"mexican hip hop, latin hip hop","Hip Hop, Latin"
7rVV9d6vc4FLT752uRuk71,Arivu,1086356,70,"tamil hip hop, tamil pop, tamil indie, tamil dance, kollywood, malayalam hip hop","Hip Hop, Pop, Rock"
2as15AH2BTrPk8v4gyElmr,Rhenzy Feliz,3235,54,"movie tunes, wrestling, latino comedy, hollywood, nyc pop, modern salsa","Easy Listening, Latin, Pop, Rock"
3Bgch077fZjxvqwRrklrES,Luke Holt,33821,60,musicals,Pop
1tfhFc2Y8iplDKCteuXjCY,El Cherry Scom,290228,61,dembow,Latin
5ZrrFCnpd82nEYmVxE7e1a,Earle Gresham Jr.,1022,52,musicals,Pop
2gTPBFjo3M9rvMSZWTk9nT,Qadir Khan,1555,66,"sufi, bollywood","Pop, Traditional Music"
7KVJCU4z5L4EUHILL8aMxR,Léo Santana,2456312,72,"pagode baiano, axé, piseiro, pagode, arrocha, brazilian pop, brazilian funk","Latin, Pop, R&B"
6VyttZwyEMGBl90oGdKCB8,MC Leozinho ZS,846510,70,"funk consciente, brazilian funk, trap funk",R&B
0UF7XLthtbSF2Eur7559oV,Kavinsky,1049514,63,"synthwave, french house",Electronic
2KwQkyJzT9r6Hh56jtfuse,Brandão85,274806,71,"brazilian trap, trap, brazilian hip hop, trap funk","Hip Hop, R&B"
4GvEc3ANtPPjt1ZJllr5Zl,Bazzi,5529609,70,pop,Pop
32U24zpBrDLj0KMppA1bKf,Ghard,98647,61,"brazilian trap, trap funk, trap","Hip Hop, R&B"
597A6e3D22Vq4gxyh4mUjh,Hiten,363664,62,"desi hip hop, hindi hip hop, punjabi pop, haryanvi pop, punjabi hip hop","Hip Hop, Pop"
7arQA31aZVS8yS6zUveWzb,CJ,284019,62,dembow,Latin
4YqwRbMLqGHRHLS1w2ZKse,Veigh,6628696,79,"brazilian trap, trap funk, trap, brazilian hip hop","Hip Hop, R&B"
5JG9GISYjRLQUJMH2C6iJ5,Turma do Pagode,4010903,75,"pagode, samba",Latin
72kqSqk124Vnl1wtT6q9Fh,Adassa,11640,55,movie tunes,Easy Listening
0L5GV6LN8SWWUWIdBbTLTZ,Shankar-Ehsaan-Loy,8327589,75,"bollywood, sufi, desi, hindi pop","Pop, Traditional Music"
2F3KtUVtrt2GLjcl6pB4cz,Dhanush,14860562,74,"tamil dance, tamil pop, kollywood",Pop
6kS3lGSFbGHJbvsnD4MRl1,Trovão no Beat,18593,58,"brega funk, brega, brazilian funk","Pop, R&B"
2U0pxQZXxuKh6zKZ9t4uXV,pluglip,30459,54,plug brasileiro,Hip Hop
69HZc0P77aI7VUFx4GAdQm,Link do Zap,253546,62,plug brasileiro,Hip Hop
1DQVqtMtxpz4eYX5BBAiBP,Miguel Veloso,19888,64,musicals,Pop
3IR6DvP0x2a6oUSist9UMu,elijah woods,457275,61,pop singer-songwriter,
60ZOYUFnCYEeKYsxgvPxOS,Cano,648933,63,"flamenco urbano, flamenco","Pop, Traditional Music"
2FoRu941GXpIzFwucHfMNh,Tristan Caldwell,912,52,musicals,Pop
01CFmzv28eTtJAjhrvOsiW,Dj Lv Mdp,70790,58,"funk de bh, brazilian funk",R&B
1BdxIRuVJygdbi4KJfP8BM,Jamie Wiltshire,7491,52,musicals,Pop
3hTffafUYLLgO4yuPAxb5U,Lenin Ramírez,3441856,70,"corrido, banda, sierreño, corridos bélicos, norteño, sad sierreño, corridos tumbados","Latin, Traditional Music"
0nFdWpwl7h6fp3ADRyG14L,Marina Sena,685808,72,"brazilian pop, new mpb",Pop
35u49FPLiVvk4TmpPLbJGu,Mc Fidelis,43938,55,"brazilian funk, trap funk",R&B
4hpKB93agzoncsTXEstSpK,Suel,697495,66,"pagode, samba",Latin
1CbQrKvCpEnekM3QMGJtXK,MC Meno K,473073,84,"brazilian funk, funk carioca",R&B
4IEP61D1hdCPQVzAYzP9VC,Luis Mexia,124150,66,"banda, corrido, corridos bélicos, norteño","Latin, Traditional Music"
0SoI3noc3EERukiCL3tvtL,Dennis Diaz,4918,52,musicals,Pop
2q9wk5fkeU2C9CgCKdh4AN,Mc IG,11684994,82,"brazilian funk, trap funk, funk consciente",R&B
5zaXYwewAXedKNCff45U5l,Dusty Springfield,585855,65,"adult standards, british invasion, folk rock, soul, vocal jazz","Easy Listening, Jazz, R&B, Rock"
2AQjGvtT0pFYfxR3neFcvz,Jordin Sparks,2537012,66,"dance pop, pop, post-teen pop, urban contemporary","Pop, R&B"
2OhUNb01gLwygOizYvTm0e,Big One,912062,67,"argentine trap, cuarteto, cumbia","Hip Hop, Traditional Music"
2IKdK6PbitvCiXt1t2bPU6,Mesita,607054,60,"rkt, turreo, argentine trap, trap","Electronic, Hip Hop, Latin"
46X4pYJUu5L7QsDIa3EP6t,CAO$,22759,53,"brazilian funk, funk de bh",R&B
7gXnv2nAoF9X0XJQ3AMp7d,US Agroboy,748031,65,"agronejo, sertanejo, sertanejo universitário, piseiro","Country, Latin"
0dUyjgCyjfj5eMx6bX2TWf,FMK,1729227,66,argentine trap,Hip Hop
3qvcCP2J0fWi0m0uQDUf6r,Luan Santana,10300183,79,"sertanejo, sertanejo universitário, arrocha",Latin
5s27i7oqhNWIcE4HeoVdq0,MC GP,2186544,79,"brazilian funk, funk consciente, trap funk",R&B
6CKch2otN4SPznHf9ms5JF,Tony Effe,1137852,66,italian trap,Hip Hop
6eXZu6O7nAUA5z6vLV8NKI,Little Simz,1258651,66,"alternative r&b, escape room, trap queen","Electronic, Hip Hop, R&B"
7cD8IM5x8k0vTOgY4kQzuB,Resonancia Etérea,41616,56,"neoperreo, reggaeton chileno, chilean trap, trap chileno, argentine trap, rap chileno, trap triste, chilean mambo, urbano chileno, mambo","Hip Hop, Latin"
5mgr0FFpvy267wKVAYg8qp,Lit,430408,61,pop punk,Rock
64tJ2EAv1R6UaZqc4iOCyj,YOASOBI,9686386,75,"j-pop, anime",Pop
7bp2lSdh12wcA8LyB1srfJ,Sofia Carson,3740485,68,pop,Pop
37M5pPGs6V1fchFJSgCguX,FINNEAS,2388762,70,"alt z, la indie, pop, pov: indie","Pop, Rock"
7IlRNXHjoOCgEAWN5qYksg,Aya Nakamura,5692448,75,"french r&b, pop urbaine",Pop
2qWK8K2Jfh67UqtwY8tCW6,YSY A,3911630,74,"argentine trap, trap",Hip Hop
5xuNBZoM7z1Vv8IQ6uM0p6,JoJo,2462872,63,"dance pop, pop, post-teen pop",Pop
0LOK81e9H5lr61HlGGHqwA,XG,2401442,71,k-pop,Pop
6eU0jV2eEZ8XTM7EmlguK6,Black Pumas,1195484,64,retro soul,R&B
4qIVPF0s71ZYW3qzhu5GkF,Kina,911140,63,"sad lo-fi, slowed and reverb",Electronic
5TGuPLjK2IVw8eDuJ9oZ1K,different spaces,2943,51,ambient,New Age
2UwJRAgSOi1zcLkvUNc8XL,Anamanaguchi,251286,55,vocaloid,Electronic
6YznhKZUZFVr418x7OUi3z,Roxy Dekker,363359,65,"nederpop, hollands",Pop
59iOp415oyqGlBHyAhu4z3,Kah-Lo,82721,59,nigerian pop,Pop
7fT2Me47PQ8T7954PKrcwR,Bhavi,1684150,68,"argentine trap, trap",Hip Hop
6pNgnvzBa6Bthsv8SrZJYl,Hatsune Miku,2768142,71,vocaloid,Electronic
4S9LNSZusH3XflT3g32bqB,Carla Monroe,9162,55,"piano house, uk dance",Electronic
5fSVkkuijRIpxuvSqysYiP,Snøw,164336,60,"sad lo-fi, sad rap","Electronic, Hip Hop"
77uLXqHKG5n6UYMUr0b0e5,GEE LEE,41135,56,"rally house, house","Electronic, Rock"
0jIWKlfmD4Ew7HeVVrq03g,Elyanna,381927,66,palestinian pop,Traditional Music
3skli1w2n0nOZ4qkDbvV2m,YEJI,296750,49,k-pop,Pop
69BUYvpG9MbjCyIZfsFdhJ,Reyli Barba,2075888,65,latin pop,Pop
1EReYiseDwE51FzGm7EK9n,HxW,168082,51,k-pop,Pop
11YLRSsZA3YVuQQtHXKTlz,Rafa Pabön,363060,66,reggaeton,Latin
3nlpTZci9O5W8RsNoNH559,Juan Luis Guerra 4.40,6390834,77,"merengue, bachata, salsa",Latin
53KTldaJ8tHSkYU3nigfwP,Fonseca,3500026,71,"colombian pop, latin pop",Pop
0FvHxb8a4I0A2i8jKCsFei,Oscar Ortiz,382854,61,"electro corridos, dembow belico, corrido, corridos tumbados, corridos bélicos, banda","Latin, Traditional Music"
4uoz4FUMvpeyGClFTTDBsD,Ricardo Montaner,6912389,70,latin pop,Pop
0h1zs4CTlU9D2QtgPxptUD,Ricardo Arjona,14716219,78,latin pop,Pop
5Bb18koIu6bYuvZWzYKkLJ,Linea Personal,125024,61,"corrido, corridos tumbados, sad sierreño, sierreño, corridos bélicos",Traditional Music
2TjgzYcbTdsZjbT9OItIeB,"Héctor ""El Father""",1226799,74,reggaeton,Latin
0K9pSmFx0kWESA9jqx8aCW,Gaby Moreno,117452,59,latin alternative,Latin
2281RSmb2cN6knnt0Iarb2,Leo Rizzi,312953,62,urbano mexicano,Latin
2eEmsgWmUFMbtU7agJpnjY,Miranda!,2468692,76,latin pop,Pop
41ESHLayJ5sDKjAOv6cMhe,Ana Gabriel,5741006,75,"ranchera, mariachi","Latin, Traditional Music"
6U574RAq08wVaurzSaqEY3,Lewis Somes,131997,68,reggaeton chileno,Latin
0X380XXQSNBYuleKzav5UO,Nine Inch Nails,3114541,71,"industrial rock, industrial, industrial metal, alternative metal, nu metal","Metal, Rock"
0yNSzH5nZmHzeE2xn6Xshb,Calle 13,3051224,69,"latin hip hop, latin alternative, reggaeton",Latin
4rGrN4XDYhP6dUAZMvcuHr,Caesars,105739,57,swedish indie rock,Rock
0w57qOEVTcqs0bLyFJ7Q52,Angel Lopez,18716,59,"latin hip hop, reggaeton",Latin
1rTUwYS38LkQTlT2fhikch,Yung Beef,682397,79,neoperreo,Latin
0rjms710nwQTdrQheXHJfz,Standly,1396754,67,"reggaeton chileno, chilean trap, chilean mambo, mambo, reggaeton","Hip Hop, Latin"
5TcnuUD5MHBfd1cO4kweWD,Alex Favela,254801,60,"electro corridos, dembow belico, corrido, corridos tumbados, corridos bélicos","Latin, Traditional Music"
6bpv92ES2Vcv2OKA3DAhgw,Joaquin Medina,107510,61,"electro corridos, dembow belico, corrido, corridos tumbados, corridos bélicos, reggaeton mexa","Latin, Traditional Music"
4a0UP5sUQGKcn2QJnqMT0t,Tonny Tun Tun,107241,59,"reggaeton, merengue",Latin
5bVQN1TENxjVjWXNHHpflG,Big Boy,264441,59,reggaeton,Latin
1DxLCyH42yaHKGK3cl5bvG,Maria Becerra,8424538,80,argentine trap,Hip Hop
5hdhHgpxyniooUiQVaPxQ0,Nio Garcia,5615957,70,reggaeton,Latin
3dXaa6jwM7B52GZpaJEIr5,Puddle Of Mudd,2358362,66,post-grunge,Rock
46EVasHDUzMdhBXeQ7r0W2,Hector,62252,2,reggaeton,Latin
3QJzdZJYIAcoET1GcfpNGi,Damian Marley,1904292,69,"reggae, ragga, roots reggae",Reggae
0eecdvMrqBftK0M1VKhaF4,CNCO,9366478,67,"reggaeton, latin",Latin
1r3tpVQ08jFAA2P4xzV5o4,Gaby Music,164311,59,"pop reggaeton, reggaeton, trap latino, urbano latino","Latin, Reggae"
2bA6fzP0lMAQ4kz6CF61w8,Toby Keith,3078541,72,"country, classic country",Country
1eMmoIprPDWeFdB1FxU6ZV,Au/Ra,603925,64,"alt z, deep pop edm",Pop
2U3FuHYvL3vhkbDAXm24Ep,Dan Caplen,42870,59,"neo soul, uk contemporary r&b",R&B
3bz9DtEGIYBic48d2q5m4R,Julia DiGrazia,34898,57,"red dirt, outlaw country, country, texas country, alt country, bluegrass","Country, Folk, Rock"
630wzNP2OL7fl4Xl0GnMWq,BABYMETAL,2808604,70,j-rock,Rock
4oLeXFyACqeem2VImYeBFe,Fred again..,2357324,82,"stutter house, house",Electronic
6064pL9Hu3Wx2bwJMeOx6o,Tomine Harket,49697,59,"norwegian pop, edm","Electronic, Pop"
4o0NtnL2m0lzZmEdRas1qv,Ovi,1475494,70,"corridos tumbados, corrido, trap latino, sad sierreño, urbano latino, corridos bélicos","Latin, Traditional Music"
0CbeG1224FS58EUx4tPevZ,Timmy Trumpet,1323157,71,"melbourne bounce, big room",Electronic
6kACVPfCOnqzgfEF5ryl0x,Johnny Cash,6976059,76,"classic country, outlaw country, country",Country
5HmfRnwYc5vNyWxRfP9U74,Fido,539336,61,"afrobeats, afrobeat, afro adura, afropiano, afropop, afro r&b","R&B, Traditional Music"
5vngPClqofybhPERIqQMYd,George Strait,5254488,76,"country, classic country, traditional country, honky tonk","Country, Traditional Music"
4mxWe1mtYIYfP040G38yvS,Alan Jackson,3451135,75,"country, country christian, classic country",Country
0SfsnGyD8FpIN4U4WCkBZ5,Armin van Buuren,4570039,76,"trance, progressive trance, progressive house, electronica, edm",Electronic
